,_SHEET_TYPE,BASECURVE,EURORETAILPRICE,RELEASEDATE,PROTOTYPECODE,GENDER,FRAMECONSTRUCTION,SUNOPTICAL,SIZES,FIT,_BRAND,MATERIALCODE1,BRAND,RXABLE,MATERIALCODE2,COLORCODE,COLORDESCRIPTION,MADEIN,USWHOLESALEPRICE,EUROWHOLESALEPRICE,MATERIALNUMBER,RECOMMENDEDREASONS,USRETAILPRICE,FAMILY,FRAMESHAPE,NOTES,Color_Base,Color_Finish,Is_Multicolor,Date,Glasses_3m_avg_x,Sunglasses_3m_avg_x,acetate frame glasses_x,Calvin Klein frames_x,FSA glasses_x,Lacoste frames_x,metal frame glasses_x,Nike frames_x,Glasses_3m_avg_y,Sunglasses_3m_avg_y,acetate frame glasses_y,Calvin Klein frames_y,FSA glasses_y,Lacoste frames_y,metal frame glasses_y,Nike frames_y
256,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2436F,F,Full,Optical,53-16-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,717,SHINY GOLD/BLACK,CHINA ONLY,99.0,73.0,NK8401,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Square,,gold,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
257,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2436F,F,Full,Optical,53-16-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,780,SHINY ROSE GOLD/BERRY,CHINA ONLY,99.0,73.0,NK8401,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Square,,gold,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
258,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2439C,U,Full,Optical,50-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,1,BLACK,CHINA ONLY,99.0,73.0,NK8402,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Round,ad image,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
259,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2439C,U,Full,Optical,50-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,240,SOFT TORTOISE/GUNMETAL,CHINA ONLY,99.0,73.0,NK8402,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Round,,tortoise,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
260,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2439C,U,Full,Optical,50-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,458,ASHEN SLATE /GUNMETAL,CHINA ONLY,99.0,73.0,NK8402,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Round,ad image,other,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
261,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2439C,U,Full,Optical,50-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,605,BURGUNDY/SILVER,CHINA ONLY,99.0,73.0,NK8402,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Round,,red,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
262,Sun,6,174.9,NIKE - SEP 2024,PNS-2435C (Ace Driver Shape Add),M,Full,Sun,59-18-145,GLOBAL,Nike,Plastic,NIKE,True,TITANIUM,907,SATIN GUNMETAL / GREEN,CHINA ONLY,99.5,79.5,NKEV24041,SHAPE ADD,199,NK LIFESTYLE ELITE,Aviator,,grey,satin,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
263,Sun,6,174.9,NIKE - SEP 2024,PNS-2435C (Ace Driver Shape Add),M,Full,Sun,59-18-145,GLOBAL,Nike,Plastic,NIKE,True,TITANIUM,10,MATTE BLACK/GREY,CHINA ONLY,99.5,79.5,NKEV24041,SHAPE ADD,199,NK LIFESTYLE ELITE,Aviator,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
264,Sun,6,191.4,NIKE - SEP 2024,PNS-2435C (Ace Driver Shape Add),M,Full,Sun,59-18-145,GLOBAL,Nike,Plastic,NIKE,True,TITANIUM,993,SATIN GUNMETAL / POLAR LITE BLUE,CHINA ONLY,109.5,87.0,NKEV24043,SHAPE ADD,219,NK LIFESTYLE ELITE,Aviator,,grey,satin,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
265,Sun,6,191.4,NIKE - SEP 2024,PNS-2435C (Ace Driver Shape Add),M,Full,Sun,59-18-145,GLOBAL,Nike,Plastic,NIKE,True,TITANIUM,902,SATIN SILVER/COURSE TINT,CHINA ONLY,104.5,87.0,NKEV24042,SHAPE ADD,209,NK LIFESTYLE ELITE,Aviator,,silver,satin,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
266,Sun,8,104.50000000000001,NIKE - SEP 2024,PNS-2408A (Cloak Adult),M,Half,Sun,71-09-130,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,410,MATTE OBSIDIAN / BLUE MIRROR,CHINA ONLY,59.5,47.5,NKEV24036,,119,NK PERFORMANCE STATEMENT,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
267,Sun,8,104.50000000000001,NIKE - SEP 2024,PNS-2408A (Cloak Adult),M,Half,Sun,71-09-130,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,10,MATTE BLACK/GREY,CHINA ONLY,59.5,47.5,NKEV24036,,119,NK PERFORMANCE STATEMENT,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
268,Sun,8,104.50000000000001,NIKE - SEP 2024,PNS-2408A (Cloak Adult),M,Half,Sun,71-09-130,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,907,MATTE LIGHT SILVER / GREEN MIR,CHINA ONLY,59.5,47.5,NKEV24036,,119,NK PERFORMANCE STATEMENT,Rectangle,,silver,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
269,Sun,8,104.50000000000001,NIKE - SEP 2024,PNS-2408A (Cloak Adult),M,Half,Sun,71-09-130,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,12,MATTE BLACK / FIELD TINT,CHINA ONLY,64.5,47.5,NKEV24037,,129,NK PERFORMANCE STATEMENT,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
270,Sun,8,130.9,NIKE - SEP 2024,PNS-2408A (Cloak Adult),M,Half,Sun,71-09-130,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,223,MATTE MEDIUM OLIVE / TERRAIN,CHINA ONLY,64.5,59.5,NKEV24037,,129,NK PERFORMANCE STATEMENT,Rectangle,,blue,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
271,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2405B (Women's Golf),F,Half,Sun,54-18-140,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,10,BLACK / GREY,CHINA ONLY,79.5,65.5,NKEV24038,,159,NK LIFESTYLE STATEMENT,Round,,black,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
272,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2405B (Women's Golf),F,Half,Sun,54-18-140,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,12,BLACK / INFRARED MIRROR,CHINA ONLY,79.5,65.5,NKEV24038,,159,NK LIFESTYLE STATEMENT,Round,,black,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
273,Sun,6,147.4,NIKE - SEP 2024,PNS-2405B (Women's Golf),F,Half,Sun,54-18-140,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,101,SUMMIT WHITE / COURSE TINT,CHINA ONLY,84.5,67.0,NKEV24039,,169,NK LIFESTYLE STATEMENT,Round,,white,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
274,Sun,6,156.20000000000002,NIKE - SEP 2024,PNS-2405B (Women's Golf),F,Half,Sun,54-18-140,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,240,TORTOISE / POLAR LITE BROWN,CHINA ONLY,89.5,71.0,NKEV24040,,179,NK LIFESTYLE STATEMENT,Round,,tortoise,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
275,Sun,6,130.9,NIKE - SEP 2024,PNS-2433C (MTZ OG - uni),U,Full,Sun,49-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,10,BLACK / GREY,CHINA ONLY,74.5,59.5,NKEV24046,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Round,,black,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
276,Sun,6,130.9,NIKE - SEP 2024,PNS-2433C (MTZ OG - uni),U,Full,Sun,49-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,243,TORTOISE / GREEN,CHINA ONLY,74.5,59.5,NKEV24046,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Round,,tortoise,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
277,Sun,6,130.9,NIKE - SEP 2024,PNS-2433C (MTZ OG - uni),U,Full,Sun,49-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,602,DARK PONY GRADIENT / GREEN,CHINA ONLY,74.5,59.5,NKEV24046,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Round,,grey,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
278,Sun,6,130.9,NIKE - SEP 2024,PNS-2433C (MTZ OG - uni),U,Full,Sun,49-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,725,AMBER GRADIENT / BLUE,CHINA ONLY,74.5,59.5,NKEV24046,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Round,ad image,gold,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
279,Sun,6,130.9,NIKE - SEP 2024,PNS-2433A (MTZ OG) - male,M,Full,Sun,55-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,10,BLACK / GREY,CHINA ONLY,74.5,59.5,NKEV24045,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Rectangle,,black,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
280,Sun,6,130.9,NIKE - SEP 2024,PNS-2433A (MTZ OG) - male,M,Full,Sun,55-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,242,TORTOISE / GREY,CHINA ONLY,74.5,59.5,NKEV24045,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Rectangle,,tortoise,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
281,Sun,6,130.9,NIKE - SEP 2024,PNS-2433A (MTZ OG) - male,M,Full,Sun,55-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,318,BICOASTAL / BLUE,CHINA ONLY,74.5,59.5,NKEV24045,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Rectangle,ad image,other,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
282,Sun,6,130.9,NIKE - SEP 2024,PNS-2433A (MTZ OG) - male,M,Full,Sun,55-19-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,900,ASHEN SLATE / SMOKE,CHINA ONLY,74.5,59.5,NKEV24045,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Rectangle,,other,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
283,Sun,6,130.9,NIKE - SEP 2024,PNS-2433F (MTZ OG) - Fem,F,Full,Sun,53-17-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,10,BLACK GRADIENT / GREY,CHINA ONLY,74.5,59.5,NKEV24047,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Square,ad image,black,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
284,Sun,6,130.9,NIKE - SEP 2024,PNS-2433F (MTZ OG) - Fem,F,Full,Sun,53-17-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,66,GREY GRADIENT / GREY,CHINA ONLY,74.5,59.5,NKEV24047,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Square,ad image,grey,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
285,Sun,6,130.9,NIKE - SEP 2024,PNS-2433F (MTZ OG) - Fem,F,Full,Sun,53-17-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,410,BLUE GRADIENT / BLUE,CHINA ONLY,74.5,59.5,NKEV24047,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Square,,blue,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
286,Sun,6,130.9,NIKE - SEP 2024,PNS-2433F (MTZ OG) - Fem,F,Full,Sun,53-17-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,601,DARK RUSSET GRADIENT / LILAC,CHINA ONLY,74.5,59.5,NKEV24047,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,Square,,grey,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
287,Sun,6 SHIELD,210.10000000000002,NIKE - SEP 2024,PNS-2406C (Flyfree Shape Add),M,Half,Sun,72-05-130,GLOBAL,Nike,Plastic,NIKE,False,BIO INJ-G850,907,MAT LT SILVER / GREEN MIROR/ LOW LIGHT VOLT,CHINA ONLY,119.5,95.5,NKEV24033,,239,NK PERFORMANCE ELITE,Shield,,silver,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
288,Sun,6 SHIELD,210.10000000000002,NIKE - SEP 2024,PNS-2406C (Flyfree Shape Add),M,Half,Sun,72-05-130,GLOBAL,Nike,Plastic,NIKE,False,BIO INJ-G850,10,MATTE BLACK/GREY/LOW LIGHT ORANGE,CHINA ONLY,119.5,95.5,NKEV24033,,239,NK PERFORMANCE ELITE,Shield,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
289,Sun,6 SHIELD,210.10000000000002,NIKE - SEP 2024,PNS-2406C (Flyfree Shape Add),M,Half,Sun,72-05-130,GLOBAL,Nike,Plastic,NIKE,False,BIO INJ-G850,65,MAT SMOKE GREY/ROAD ORANGE MIR/ CLEAR,CHINA ONLY,119.5,95.5,NKEV24034,,239,NK PERFORMANCE ELITE,Shield,,grey,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
290,Sun,6 SHIELD,210.10000000000002,NIKE - SEP 2024,PNS-2406C (Flyfree Shape Add),M,Half,Sun,72-05-130,GLOBAL,Nike,Plastic,NIKE,False,BIO INJ-G850,902,MAT CLEAR / FIELD TINT / ORANGE,CHINA ONLY,119.5,95.5,NKEV24034,,239,NK PERFORMANCE ELITE,Shield,,crystal,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
291,Sun,6 SHIELD,226.60000000000002,NIKE - SEP 2024,PNS-2406C (Flyfree Shape Add),M,Half,Sun,72-05-130,GLOBAL,Nike,Plastic,NIKE,False,BIO INJ-G850,410,MATTE OBSIDIAN/POLAR BLUE MIRROR/ROAD TINT,CHINA ONLY,129.5,103.0,NKEV24035,,259,NK PERFORMANCE ELITE,Shield,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
292,Sun,6,86.9,NIKE - SEP 2024,PNS-2434A (Livefree Shape Add),M,Full,Sun,56-15-140,GLOBAL,Nike,Plastic,NIKE,True,CO-INJECTION,10,BLACK / GREY,CHINA ONLY,49.5,39.5,NKEV24044,LIVE FREE SHAPE ADD,99,NK LIFESTYLE ESSENTIALS,Rectangle,,black,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
293,Sun,6,86.9,NIKE - SEP 2024,PNS-2434A (Livefree Shape Add),M,Full,Sun,56-15-140,GLOBAL,Nike,Plastic,NIKE,True,CO-INJECTION,11,MATTE BLACK / CHROME MIRROR,CHINA ONLY,49.5,39.5,NKEV24044,LIVE FREE SHAPE ADD,99,NK LIFESTYLE ESSENTIALS,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
294,Sun,6,86.9,NIKE - SEP 2024,PNS-2434A (Livefree Shape Add),M,Full,Sun,56-15-140,GLOBAL,Nike,Plastic,NIKE,True,CO-INJECTION,414,ARMORY NAVY / BLUE,CHINA ONLY,49.5,39.5,NKEV24044,LIVE FREE SHAPE ADD,99,NK LIFESTYLE ESSENTIALS,Rectangle,,grey,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
295,Sun,6,86.9,NIKE - SEP 2024,PNS-2434A (Livefree Shape Add),M,Full,Sun,56-15-140,GLOBAL,Nike,Plastic,NIKE,True,CO-INJECTION,553,DARK RAISIN / PURPLE MIRROR,CHINA ONLY,49.5,39.5,NKEV24044,LIVE FREE SHAPE ADD,99,NK LIFESTYLE ESSENTIALS,Rectangle,,grey,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
296,Sun,4,95.7,NIKE - SEP 2024,PNS-2462C (Street Esntl - Halo Inspired),M,Full,Sun,53-18-140,GLOBAL,Nike,Plastic,NIKE,True,REC INJ-TRITAN RENEW,10,MATTE BLACK / GREY,CHINA ONLY,54.5,43.5,NKEV24051,"RETAIL ONLY 
EMEA RATED 1/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
297,Sun,4,95.7,NIKE - SEP 2024,PNS-2462C (Street Esntl - Halo Inspired),M,Full,Sun,53-18-140,GLOBAL,Nike,Plastic,NIKE,True,REC INJ-TRITAN RENEW,601,MAGENTA MIRROR,CHINA ONLY,54.5,43.5,NKEV24051,"RETAIL ONLY 
EMEA RATED 1/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,Rectangle,,pink,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
298,Sun,4,95.7,NIKE - SEP 2024,PNS-2462C (Street Esntl - Halo Inspired),M,Full,Sun,53-18-140,GLOBAL,Nike,Plastic,NIKE,True,REC INJ-TRITAN RENEW,650,MATTE ASTER PINK / GREEN,CHINA ONLY,54.5,43.5,NKEV24051,"RETAIL ONLY 
EMEA RATED 1/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,Rectangle,,grey,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
299,Sun,4,95.7,NIKE - SEP 2024,PNS-2462C (Street Esntl - Halo Inspired),M,Full,Sun,53-18-140,GLOBAL,Nike,Plastic,NIKE,True,REC INJ-TRITAN RENEW,900,SILVER MIRROR,CHINA ONLY,54.5,43.5,NKEV24051,"RETAIL ONLY 
EMEA RATED 1/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,Rectangle,,silver,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
300,Sun,6,95.7,NIKE - SEP 2024,PNS-2462A (Street Esntl - Halo Inspired),M,Full,Sun,56-19-135,GLOBAL,Nike,Plastic,NIKE,True,REC INJ-TRITAN RENEW,10,MATTE BLACK / GREY,CHINA ONLY,54.5,43.5,NKEV24050,"RETAIL ONLY 
EMEA RATED 1.5/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
301,Sun,6,95.7,NIKE - SEP 2024,PNS-2462A (Street Esntl - Halo Inspired),M,Full,Sun,56-19-135,GLOBAL,Nike,Plastic,NIKE,True,REC INJ-TRITAN RENEW,703,MATTE CYBER / GREY,CHINA ONLY,54.5,43.5,NKEV24050,"RETAIL ONLY 
EMEA RATED 1.5/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,Rectangle,,yellow,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
302,Sun,6,95.7,NIKE - SEP 2024,PNS-2462A (Street Esntl - Halo Inspired),M,Full,Sun,56-19-135,GLOBAL,Nike,Plastic,NIKE,True,REC INJ-TRITAN RENEW,891,TOTAL ORANGE MIRROR,CHINA ONLY,54.5,43.5,NKEV24050,"RETAIL ONLY 
EMEA RATED 1.5/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,Rectangle,,orange,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
303,Sun,6,95.7,NIKE - SEP 2024,PNS-2462A (Street Esntl - Halo Inspired),M,Full,Sun,56-19-135,GLOBAL,Nike,Plastic,NIKE,True,REC INJ-TRITAN RENEW,900,SILVER MIRROR,CHINA ONLY,54.5,43.5,NKEV24050,"RETAIL ONLY 
EMEA RATED 1.5/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,Rectangle,,silver,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
304,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463B (Street Halo lens-in-lens),U,Full,Sun,63-13-135,GLOBAL,Nike,Plastic,NIKE,False,METAL,41,SILVER / BLUE / YELLOW,CHINA ONLY,84.5,65.5,NKEV24048,"RETAIL ONLY 
EMEA RATED 1.5/USO RATED 1  ",169,NK STREETWEAR STATEMENT,Rectangle,,silver,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
305,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463B (Street Halo lens-in-lens),U,Full,Sun,63-13-135,GLOBAL,Nike,Plastic,NIKE,False,METAL,43,SILVER/GREEN  MIR/INFRARED MIR,CHINA ONLY,84.5,65.5,NKEV24048,"RETAIL ONLY 
EMEA RATED 1.5/USO RATED 1  ",169,NK STREETWEAR STATEMENT,Rectangle,,silver,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
306,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463B (Street Halo lens-in-lens),U,Full,Sun,63-13-135,GLOBAL,Nike,Plastic,NIKE,False,METAL,44,SILVER / GREEN / PINK,CHINA ONLY,84.5,65.5,NKEV24048,"RETAIL ONLY 
EMEA RATED 1.5/USO RATED 1  ",169,NK STREETWEAR STATEMENT,Rectangle,,silver,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
307,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463B (Street Halo lens-in-lens),U,Full,Sun,63-13-135,GLOBAL,Nike,Plastic,NIKE,False,METAL,708,GOLD / GREY / CLEAR,CHINA ONLY,84.5,65.5,NKEV24048,"RETAIL ONLY 
EMEA RATED 1.5/USO RATED 1  ",169,NK STREETWEAR STATEMENT,Rectangle,,gold,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
308,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,Full,Sun,57-14-135,GLOBAL,Nike,Plastic,NIKE,False,METAL,40,SILVER / GREY / LIGHT GREY,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,Square,,silver,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
309,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,Full,Sun,57-14-135,GLOBAL,Nike,Plastic,NIKE,False,METAL,41,SILVER / BLUE / YELLOW,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,Square,,silver,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
310,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,Full,Sun,57-14-135,GLOBAL,Nike,Plastic,NIKE,False,METAL,43,SILVER/GREEN  MIR/INFRARED MIR,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,Square,,silver,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
311,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,Full,Sun,57-14-135,GLOBAL,Nike,Plastic,NIKE,False,METAL,708,GOLD / SILVER MIR / GOLD MIR,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,Square,ad image,gold,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
312,Sun,8,183.70000000000002,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,Half,Sun,76-05-125,GLOBAL,Nike,Plastic,NIKE,False,TITANIUM,410,BLUE / BLUE MIRROR,CHINA ONLY,120.0,83.5,NKEV24030,,240,NK PERFORMANCE ELITE,Rectangle,,blue,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
313,Sun,8,183.70000000000002,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,Half,Sun,76-05-125,GLOBAL,Nike,Plastic,NIKE,False,TITANIUM,700,GOLD / GOLD MIRROR,CHINA ONLY,120.0,83.5,NKEV24030,,240,NK PERFORMANCE ELITE,Rectangle,,gold,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
314,Sun,8,209.00000000000003,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,Half,Sun,76-05-125,GLOBAL,Nike,Plastic,NIKE,False,TITANIUM,891,TOTAL ORANGE / ROAD TINT ORANGE MIRROR,CHINA ONLY,125.0,95.0,NKEV24031,,250,NK PERFORMANCE ELITE,Rectangle,,orange,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
315,Sun,8,218.9,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,Half,Sun,76-05-125,GLOBAL,Nike,Plastic,NIKE,False,TITANIUM,10,MATTE BLACK / POLAR GREY,CHINA ONLY,130.0,99.5,NKEV24032,,260,NK PERFORMANCE ELITE,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
