,_SHEET_TYPE,BASECURVE,EURORETAILPRICE,RELEASEDATE,PROTOTYPECODE,GENDER,FRAMECONSTRUCTION,SUNOPTICAL,SIZES,FIT,_BRAND,MATERIALCODE1,BRAND,RXABLE,MATERIALCODE2,COLORCODE,COLORDESCRIPTION,MADEIN,USWHOLESALEPRICE,EUROWHOLESALEPRICE,MATERIALNUMBER,RECOMMENDEDREASONS,USRETAILPRICE,FAMILY,FRAMESHAPE,NOTES,Color_Base,Color_Finish,Is_Multicolor
258,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2439C,U,FULL RIM,Optical,50-19-145,GLOBAL,Nike,REC METAL-STAINLESS,NIKE,True,REC ACETATE-RENEW,1,BLACK,CHINA ONLY,99.0,73.0,NK8402,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,ROUND,ad image,black,shiny,0
259,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2439C,U,FULL RIM,Optical,50-19-145,GLOBAL,Nike,REC METAL-STAINLESS,NIKE,True,REC ACETATE-RENEW,240,SOFT TORTOISE/GUNMETAL,CHINA ONLY,99.0,73.0,NK8402,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,ROUND,,tortoise,shiny,1
260,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2439C,U,FULL RIM,Optical,50-19-145,GLOBAL,Nike,REC METAL-STAINLESS,NIKE,True,REC ACETATE-RENEW,458,ASHEN SLATE /GUNMETAL,CHINA ONLY,99.0,73.0,NK8402,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,ROUND,ad image,other,shiny,1
261,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2439C,U,FULL RIM,Optical,50-19-145,GLOBAL,Nike,REC METAL-STAINLESS,NIKE,True,REC ACETATE-RENEW,605,BURGUNDY/SILVER,CHINA ONLY,99.0,73.0,NK8402,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,ROUND,,red,shiny,1
262,Sun,6,174.9,NIKE - SEP 2024,PNS-2435C (Ace Driver Shape Add),M,FULL RIM,Sun,59-18-145,GLOBAL,Nike,TITANIUM,NIKE,True,TITANIUM,907,SATIN GUNMETAL / GREEN,CHINA ONLY,99.5,79.5,NKEV24041,SHAPE ADD,199,NK LIFESTYLE ELITE,AVIATOR,,grey,satin,1
263,Sun,6,174.9,NIKE - SEP 2024,PNS-2435C (Ace Driver Shape Add),M,FULL RIM,Sun,59-18-145,GLOBAL,Nike,TITANIUM,NIKE,True,TITANIUM,10,MATTE BLACK/GREY,CHINA ONLY,99.5,79.5,NKEV24041,SHAPE ADD,199,NK LIFESTYLE ELITE,AVIATOR,,black,matte,1
264,Sun,6,191.4,NIKE - SEP 2024,PNS-2435C (Ace Driver Shape Add),M,FULL RIM,Sun,59-18-145,GLOBAL,Nike,TITANIUM,NIKE,True,TITANIUM,993,SATIN GUNMETAL / POLAR LITE BLUE,CHINA ONLY,109.5,87.0,NKEV24043,SHAPE ADD,219,NK LIFESTYLE ELITE,AVIATOR,,grey,satin,1
265,Sun,6,191.4,NIKE - SEP 2024,PNS-2435C (Ace Driver Shape Add),M,FULL RIM,Sun,59-18-145,GLOBAL,Nike,NIKE ACE DRIVER I E EV24042,NIKE,True,TITANIUM,902,SATIN SILVER/COURSE TINT,CHINA ONLY,104.5,87.0,NKEV24042,SHAPE ADD,209,NK LIFESTYLE ELITE,AVIATOR,,silver,satin,1
266,Sun,8,104.50000000000001,NIKE - SEP 2024,PNS-2408A (Cloak Adult),M,SEMI-RIMLESS,Sun,71-09-130,GLOBAL,Nike,BIO INJ-G850,NIKE,True,BIO INJ-G850,410,MATTE OBSIDIAN / BLUE MIRROR,CHINA ONLY,59.5,47.5,NKEV24036,,119,NK PERFORMANCE STATEMENT,MODIFIED RECTANGLE,,black,matte,1
267,Sun,8,104.50000000000001,NIKE - SEP 2024,PNS-2408A (Cloak Adult),M,SEMI-RIMLESS,Sun,71-09-130,GLOBAL,Nike,BIO INJ-G850,NIKE,True,BIO INJ-G850,10,MATTE BLACK/GREY,CHINA ONLY,59.5,47.5,NKEV24036,,119,NK PERFORMANCE STATEMENT,MODIFIED RECTANGLE,,black,matte,1
268,Sun,8,104.50000000000001,NIKE - SEP 2024,PNS-2408A (Cloak Adult),M,SEMI-RIMLESS,Sun,71-09-130,GLOBAL,Nike,BIO INJ-G850,NIKE,True,BIO INJ-G850,907,MATTE LIGHT SILVER / GREEN MIR,CHINA ONLY,59.5,47.5,NKEV24036,,119,NK PERFORMANCE STATEMENT,MODIFIED RECTANGLE,,silver,matte,1
269,Sun,8,104.50000000000001,NIKE - SEP 2024,PNS-2408A (Cloak Adult),M,SEMI-RIMLESS,Sun,71-09-130,GLOBAL,Nike,BIO INJ-G850,NIKE,True,BIO INJ-G850,12,MATTE BLACK / FIELD TINT,CHINA ONLY,64.5,47.5,NKEV24037,,129,NK PERFORMANCE STATEMENT,MODIFIED RECTANGLE,,black,matte,1
270,Sun,8,130.9,NIKE - SEP 2024,PNS-2408A (Cloak Adult),M,SEMI-RIMLESS,Sun,71-09-130,GLOBAL,Nike,BIO INJ-G850,NIKE,True,BIO INJ-G850,223,MATTE MEDIUM OLIVE / TERRAIN,CHINA ONLY,64.5,59.5,NKEV24037,,129,NK PERFORMANCE STATEMENT,MODIFIED RECTANGLE,,blue,matte,1
271,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2405B (Women's Golf),F,SEMI-RIMLESS,Sun,54-18-140,GLOBAL,Nike,BIO INJ-G850,NIKE,True,INJ-SILICONE,10,BLACK / GREY,CHINA ONLY,79.5,65.5,NKEV24038,,159,NK LIFESTYLE STATEMENT,ROUND,,black,shiny,1
272,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2405B (Women's Golf),F,SEMI-RIMLESS,Sun,54-18-140,GLOBAL,Nike,BIO INJ-G850,NIKE,True,INJ-SILICONE,12,BLACK / INFRARED MIRROR,CHINA ONLY,79.5,65.5,NKEV24038,,159,NK LIFESTYLE STATEMENT,ROUND,,black,shiny,1
273,Sun,6,147.4,NIKE - SEP 2024,PNS-2405B (Women's Golf),F,SEMI-RIMLESS,Sun,54-18-140,GLOBAL,Nike,BIO INJ-G850,NIKE,True,INJ-SILICONE,101,SUMMIT WHITE / COURSE TINT,CHINA ONLY,84.5,67.0,NKEV24039,,169,NK LIFESTYLE STATEMENT,ROUND,,white,shiny,1
274,Sun,6,156.20000000000002,NIKE - SEP 2024,PNS-2405B (Women's Golf),F,SEMI-RIMLESS,Sun,54-18-140,GLOBAL,Nike,BIO INJ-G850,NIKE,True,INJ-SILICONE,240,TORTOISE / POLAR LITE BROWN,CHINA ONLY,89.5,71.0,NKEV24040,,179,NK LIFESTYLE STATEMENT,ROUND,,tortoise,shiny,1
275,Sun,6,130.9,NIKE - SEP 2024,PNS-2433C (MTZ OG - uni),U,FULL RIM,Sun,49-19-145,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,10,BLACK / GREY,CHINA ONLY,74.5,59.5,NKEV24046,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,ROUND,,black,shiny,1
276,Sun,6,130.9,NIKE - SEP 2024,PNS-2433C (MTZ OG - uni),U,FULL RIM,Sun,49-19-145,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,243,TORTOISE / GREEN,CHINA ONLY,74.5,59.5,NKEV24046,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,ROUND,,tortoise,shiny,1
277,Sun,6,130.9,NIKE - SEP 2024,PNS-2433C (MTZ OG - uni),U,FULL RIM,Sun,49-19-145,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,602,DARK PONY GRADIENT / GREEN,CHINA ONLY,74.5,59.5,NKEV24046,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,ROUND,,grey,shiny,1
278,Sun,6,130.9,NIKE - SEP 2024,PNS-2433C (MTZ OG - uni),U,FULL RIM,Sun,49-19-145,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,725,AMBER GRADIENT / BLUE,CHINA ONLY,74.5,59.5,NKEV24046,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,ROUND,ad image,gold,shiny,1
279,Sun,6,130.9,NIKE - SEP 2024,PNS-2433A (MTZ OG) - male,M,FULL RIM,Sun,55-19-145,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,10,BLACK / GREY,CHINA ONLY,74.5,59.5,NKEV24045,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,RECTANGLE,,black,shiny,1
280,Sun,6,130.9,NIKE - SEP 2024,PNS-2433A (MTZ OG) - male,M,FULL RIM,Sun,55-19-145,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,242,TORTOISE / GREY,CHINA ONLY,74.5,59.5,NKEV24045,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,RECTANGLE,,tortoise,shiny,1
281,Sun,6,130.9,NIKE - SEP 2024,PNS-2433A (MTZ OG) - male,M,FULL RIM,Sun,55-19-145,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,318,BICOASTAL / BLUE,CHINA ONLY,74.5,59.5,NKEV24045,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,RECTANGLE,ad image,other,shiny,1
282,Sun,6,130.9,NIKE - SEP 2024,PNS-2433A (MTZ OG) - male,M,FULL RIM,Sun,55-19-145,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,900,ASHEN SLATE / SMOKE,CHINA ONLY,74.5,59.5,NKEV24045,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,RECTANGLE,,other,shiny,1
283,Sun,6,130.9,NIKE - SEP 2024,PNS-2433F (MTZ OG) - Fem,F,FULL RIM,Sun,53-17-140,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,10,BLACK GRADIENT / GREY,CHINA ONLY,74.5,59.5,NKEV24047,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,SQUARE,ad image,black,shiny,1
284,Sun,6,130.9,NIKE - SEP 2024,PNS-2433F (MTZ OG) - Fem,F,FULL RIM,Sun,53-17-140,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,66,GREY GRADIENT / GREY,CHINA ONLY,74.5,59.5,NKEV24047,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,SQUARE,ad image,grey,shiny,1
285,Sun,6,130.9,NIKE - SEP 2024,PNS-2433F (MTZ OG) - Fem,F,FULL RIM,Sun,53-17-140,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,410,BLUE GRADIENT / BLUE,CHINA ONLY,74.5,59.5,NKEV24047,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,SQUARE,,blue,shiny,1
286,Sun,6,130.9,NIKE - SEP 2024,PNS-2433F (MTZ OG) - Fem,F,FULL RIM,Sun,53-17-140,GLOBAL,Nike,REC ACETATE-RENEW,NIKE,True,REC ACETATE-RENEW,601,DARK RUSSET GRADIENT / LILAC,CHINA ONLY,74.5,59.5,NKEV24047,MOVE TO ZERO,149,NK LIFESTYLE STATEMENT,SQUARE,,grey,shiny,1
287,Sun,6 SHIELD,210.10000000000002,NIKE - SEP 2024,PNS-2406C (Flyfree Shape Add),M,SEMI-RIMLESS,Sun,72-05-130,GLOBAL,Nike,BIO INJ-G850,NIKE,False,BIO INJ-G850,907,MAT LT SILVER / GREEN MIROR/ LOW LIGHT VOLT,CHINA ONLY,119.5,95.5,NKEV24033,,239,NK PERFORMANCE ELITE,SHIELD,,silver,shiny,1
288,Sun,6 SHIELD,210.10000000000002,NIKE - SEP 2024,PNS-2406C (Flyfree Shape Add),M,SEMI-RIMLESS,Sun,72-05-130,GLOBAL,Nike,BIO INJ-G850,NIKE,False,BIO INJ-G850,10,MATTE BLACK/GREY/LOW LIGHT ORANGE,CHINA ONLY,119.5,95.5,NKEV24033,,239,NK PERFORMANCE ELITE,SHIELD,,black,matte,1
289,Sun,6 SHIELD,210.10000000000002,NIKE - SEP 2024,PNS-2406C (Flyfree Shape Add),M,SEMI-RIMLESS,Sun,72-05-130,GLOBAL,Nike,BIO INJ-G850,NIKE,False,BIO INJ-G850,65,MAT SMOKE GREY/ROAD ORANGE MIR/ CLEAR,CHINA ONLY,119.5,95.5,NKEV24034,,239,NK PERFORMANCE ELITE,SHIELD,,grey,shiny,1
290,Sun,6 SHIELD,210.10000000000002,NIKE - SEP 2024,PNS-2406C (Flyfree Shape Add),M,SEMI-RIMLESS,Sun,72-05-130,GLOBAL,Nike,BIO INJ-G850,NIKE,False,BIO INJ-G850,902,MAT CLEAR / FIELD TINT / ORANGE,CHINA ONLY,119.5,95.5,NKEV24034,,239,NK PERFORMANCE ELITE,SHIELD,,crystal,shiny,1
291,Sun,6 SHIELD,226.60000000000002,NIKE - SEP 2024,PNS-2406C (Flyfree Shape Add),M,SEMI-RIMLESS,Sun,72-05-130,GLOBAL,Nike,BIO INJ-G850,NIKE,False,BIO INJ-G850,410,MATTE OBSIDIAN/POLAR BLUE MIRROR/ROAD TINT,CHINA ONLY,129.5,103.0,NKEV24035,,259,NK PERFORMANCE ELITE,SHIELD,,black,matte,1
292,Sun,6,86.9,NIKE - SEP 2024,PNS-2434A (Livefree Shape Add),M,FULL RIM,Sun,56-15-140,GLOBAL,Nike,BIO INJ-G850,NIKE,True,CO-INJECTION,10,BLACK / GREY,CHINA ONLY,49.5,39.5,NKEV24044,LIVE FREE SHAPE ADD,99,NK LIFESTYLE ESSENTIALS,RECTANGLE,,black,shiny,1
293,Sun,6,86.9,NIKE - SEP 2024,PNS-2434A (Livefree Shape Add),M,FULL RIM,Sun,56-15-140,GLOBAL,Nike,BIO INJ-G850,NIKE,True,CO-INJECTION,11,MATTE BLACK / CHROME MIRROR,CHINA ONLY,49.5,39.5,NKEV24044,LIVE FREE SHAPE ADD,99,NK LIFESTYLE ESSENTIALS,RECTANGLE,,black,matte,1
294,Sun,6,86.9,NIKE - SEP 2024,PNS-2434A (Livefree Shape Add),M,FULL RIM,Sun,56-15-140,GLOBAL,Nike,BIO INJ-G850,NIKE,True,CO-INJECTION,414,ARMORY NAVY / BLUE,CHINA ONLY,49.5,39.5,NKEV24044,LIVE FREE SHAPE ADD,99,NK LIFESTYLE ESSENTIALS,RECTANGLE,,grey,shiny,1
295,Sun,6,86.9,NIKE - SEP 2024,PNS-2434A (Livefree Shape Add),M,FULL RIM,Sun,56-15-140,GLOBAL,Nike,BIO INJ-G850,NIKE,True,CO-INJECTION,553,DARK RAISIN / PURPLE MIRROR,CHINA ONLY,49.5,39.5,NKEV24044,LIVE FREE SHAPE ADD,99,NK LIFESTYLE ESSENTIALS,RECTANGLE,,grey,shiny,1
296,Sun,4,95.7,NIKE - SEP 2024,PNS-2462C (Street Esntl - Halo Inspired),M,FULL RIM,Sun,53-18-140,GLOBAL,Nike,REC INJ-TRITAN RENEW,NIKE,True,REC INJ-TRITAN RENEW,10,MATTE BLACK / GREY,CHINA ONLY,54.5,43.5,NKEV24051,"RETAIL ONLY 
EMEA RATED 1/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,MODIFIED RECTANGLE,,black,matte,1
297,Sun,4,95.7,NIKE - SEP 2024,PNS-2462C (Street Esntl - Halo Inspired),M,FULL RIM,Sun,53-18-140,GLOBAL,Nike,REC INJ-TRITAN RENEW,NIKE,True,REC INJ-TRITAN RENEW,601,MAGENTA MIRROR,CHINA ONLY,54.5,43.5,NKEV24051,"RETAIL ONLY 
EMEA RATED 1/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,MODIFIED RECTANGLE,,pink,shiny,0
298,Sun,4,95.7,NIKE - SEP 2024,PNS-2462C (Street Esntl - Halo Inspired),M,FULL RIM,Sun,53-18-140,GLOBAL,Nike,REC INJ-TRITAN RENEW,NIKE,True,REC INJ-TRITAN RENEW,650,MATTE ASTER PINK / GREEN,CHINA ONLY,54.5,43.5,NKEV24051,"RETAIL ONLY 
EMEA RATED 1/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,MODIFIED RECTANGLE,,grey,matte,1
299,Sun,4,95.7,NIKE - SEP 2024,PNS-2462C (Street Esntl - Halo Inspired),M,FULL RIM,Sun,53-18-140,GLOBAL,Nike,REC INJ-TRITAN RENEW,NIKE,True,REC INJ-TRITAN RENEW,900,SILVER MIRROR,CHINA ONLY,54.5,43.5,NKEV24051,"RETAIL ONLY 
EMEA RATED 1/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,MODIFIED RECTANGLE,,silver,shiny,0
300,Sun,6,95.7,NIKE - SEP 2024,PNS-2462A (Street Esntl - Halo Inspired),M,FULL RIM,Sun,56-19-135,GLOBAL,Nike,REC INJ-TRITAN RENEW,NIKE,True,REC INJ-TRITAN RENEW,10,MATTE BLACK / GREY,CHINA ONLY,54.5,43.5,NKEV24050,"RETAIL ONLY 
EMEA RATED 1.5/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,MODIFIED RECTANGLE,,black,matte,1
301,Sun,6,95.7,NIKE - SEP 2024,PNS-2462A (Street Esntl - Halo Inspired),M,FULL RIM,Sun,56-19-135,GLOBAL,Nike,REC INJ-TRITAN RENEW,NIKE,True,REC INJ-TRITAN RENEW,703,MATTE CYBER / GREY,CHINA ONLY,54.5,43.5,NKEV24050,"RETAIL ONLY 
EMEA RATED 1.5/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,MODIFIED RECTANGLE,,yellow,matte,1
302,Sun,6,95.7,NIKE - SEP 2024,PNS-2462A (Street Esntl - Halo Inspired),M,FULL RIM,Sun,56-19-135,GLOBAL,Nike,REC INJ-TRITAN RENEW,NIKE,True,REC INJ-TRITAN RENEW,891,TOTAL ORANGE MIRROR,CHINA ONLY,54.5,43.5,NKEV24050,"RETAIL ONLY 
EMEA RATED 1.5/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,MODIFIED RECTANGLE,,orange,shiny,0
303,Sun,6,95.7,NIKE - SEP 2024,PNS-2462A (Street Esntl - Halo Inspired),M,FULL RIM,Sun,56-19-135,GLOBAL,Nike,REC INJ-TRITAN RENEW,NIKE,True,REC INJ-TRITAN RENEW,900,SILVER MIRROR,CHINA ONLY,54.5,43.5,NKEV24050,"RETAIL ONLY 
EMEA RATED 1.5/USO REATED 1 ",109,NK STREETWEAR ESSENTIALS,MODIFIED RECTANGLE,,silver,shiny,0
304,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463B (Street Halo lens-in-lens),U,FULL RIM,Sun,63-13-135,GLOBAL,Nike,METAL,NIKE,False,METAL,41,SILVER / BLUE / YELLOW,CHINA ONLY,84.5,65.5,NKEV24048,"RETAIL ONLY 
EMEA RATED 1.5/USO RATED 1  ",169,NK STREETWEAR STATEMENT,MODIFIED RECTANGLE,,silver,shiny,1
305,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463B (Street Halo lens-in-lens),U,FULL RIM,Sun,63-13-135,GLOBAL,Nike,METAL,NIKE,False,METAL,43,SILVER/GREEN  MIR/INFRARED MIR,CHINA ONLY,84.5,65.5,NKEV24048,"RETAIL ONLY 
EMEA RATED 1.5/USO RATED 1  ",169,NK STREETWEAR STATEMENT,MODIFIED RECTANGLE,,silver,shiny,1
306,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463B (Street Halo lens-in-lens),U,FULL RIM,Sun,63-13-135,GLOBAL,Nike,METAL,NIKE,False,METAL,44,SILVER / GREEN / PINK,CHINA ONLY,84.5,65.5,NKEV24048,"RETAIL ONLY 
EMEA RATED 1.5/USO RATED 1  ",169,NK STREETWEAR STATEMENT,MODIFIED RECTANGLE,,silver,shiny,1
307,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463B (Street Halo lens-in-lens),U,FULL RIM,Sun,63-13-135,GLOBAL,Nike,METAL,NIKE,False,METAL,708,GOLD / GREY / CLEAR,CHINA ONLY,84.5,65.5,NKEV24048,"RETAIL ONLY 
EMEA RATED 1.5/USO RATED 1  ",169,NK STREETWEAR STATEMENT,MODIFIED RECTANGLE,,gold,shiny,1
308,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,FULL RIM,Sun,57-14-135,GLOBAL,Nike,METAL,NIKE,False,METAL,40,SILVER / GREY / LIGHT GREY,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,SQUARE,,silver,shiny,1
309,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,FULL RIM,Sun,57-14-135,GLOBAL,Nike,METAL,NIKE,False,METAL,41,SILVER / BLUE / YELLOW,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,SQUARE,,silver,shiny,1
310,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,FULL RIM,Sun,57-14-135,GLOBAL,Nike,METAL,NIKE,False,METAL,43,SILVER/GREEN  MIR/INFRARED MIR,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,SQUARE,,silver,shiny,1
311,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,FULL RIM,Sun,57-14-135,GLOBAL,Nike,METAL,NIKE,False,METAL,708,GOLD / SILVER MIR / GOLD MIR,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,SQUARE,ad image,gold,shiny,1
312,Sun,8,183.70000000000002,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,SEMI-RIMLESS,Sun,76-05-125,GLOBAL,Nike,TITANIUM,NIKE,False,TITANIUM,410,BLUE / BLUE MIRROR,CHINA ONLY,120.0,83.5,NKEV24030,,240,NK PERFORMANCE ELITE,MODIFIED RECTANGLE,,blue,shiny,1
313,Sun,8,183.70000000000002,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,SEMI-RIMLESS,Sun,76-05-125,GLOBAL,Nike,TITANIUM,NIKE,False,TITANIUM,700,GOLD / GOLD MIRROR,CHINA ONLY,120.0,83.5,NKEV24030,,240,NK PERFORMANCE ELITE,MODIFIED RECTANGLE,,gold,shiny,1
314,Sun,8,209.00000000000003,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,SEMI-RIMLESS,Sun,76-05-125,GLOBAL,Nike,TITANIUM,NIKE,False,TITANIUM,891,TOTAL ORANGE / ROAD TINT ORANGE MIRROR,CHINA ONLY,125.0,95.0,NKEV24031,,250,NK PERFORMANCE ELITE,MODIFIED RECTANGLE,,orange,shiny,1
315,Sun,8,218.9,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,SEMI-RIMLESS,Sun,76-05-125,GLOBAL,Nike,TITANIUM,NIKE,False,TITANIUM,10,MATTE BLACK / POLAR GREY,CHINA ONLY,130.0,99.5,NKEV24032,,260,NK PERFORMANCE ELITE,MODIFIED RECTANGLE,,black,matte,1
